Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
5061.907915,0.573577155,3.060765743,4.051330416,-2.15392878,1.313193218,-4.820719771,-1.315773053,-3.718472868,-0.67529912,-1.279692826,-2.752952999,-2.560746914,-2.435391384,-1.766491127,-0.612091413,2.306532801,-0.787073508,2.481454415,1.506086676,1.986759059,-3.480250393,-3.569568083,-0.341398019,-0.356798274,-0.788438456,1.17045419,0.391187563,-0.416122997,-601.5301271,0
5062.646648,0.573696478,3.0611927,4.051807805,-2.154303662,1.313385326,-4.821488595,-1.315993522,-3.719023346,-0.675400923,-1.279896563,-2.75337869,-2.561174525,-2.435747015,-1.766725021,-0.612215181,2.306909245,-0.787185366,2.481859736,1.506314094,1.987051079,-3.480770404,-3.570089651,-0.341444107,-0.356854289,-0.788575026,1.170629989,0.391243105,-0.416181502,-601.6313933,0
5063.385381,0.5738158,3.061619656,4.052285194,-2.154678545,1.313577434,-4.822257419,-1.31621399,-3.719573823,-0.675502725,-1.2801003,-2.753804382,-2.561602135,-2.436102647,-1.766958915,-0.612338949,2.307285688,-0.787297224,2.482265057,1.506541511,1.9873431,-3.481290415,-3.570611219,-0.341490196,-0.356910305,-0.788711596,1.170805787,0.391298648,-0.416240007,-601.7326596,0
5064.124114,0.573935122,3.062046613,4.052762583,-2.155053428,1.313769543,-4.823026243,-1.316434459,-3.7201243,-0.675604528,-1.280304037,-2.754230074,-2.562029746,-2.436458279,-1.767192808,-0.612462717,2.307662132,-0.787409082,2.482670378,1.506768929,1.98763512,-3.481810427,-3.571132787,-0.341536284,-0.35696632,-0.788848166,1.170981586,0.391354191,-0.416298512,-601.8339258,0
5064.862847,0.574054445,3.06247357,4.053239972,-2.155428311,1.313961651,-4.823795067,-1.316654927,-3.720674778,-0.675706331,-1.280507774,-2.754655765,-2.562457356,-2.436813911,-1.767426702,-0.612586485,2.308038575,-0.78752094,2.483075699,1.506996346,1.987927141,-3.482330438,-3.571654355,-0.341582372,-0.357022336,-0.788984735,1.171157385,0.391409733,-0.416357017,-601.9351921,0
5065.60158,0.574173767,3.062900527,4.053717361,-2.155803194,1.31415376,-4.824563891,-1.316875396,-3.721225255,-0.675808134,-1.280711511,-2.755081457,-2.562884966,-2.437169542,-1.767660596,-0.612710253,2.308415019,-0.787632799,2.48348102,1.507223764,1.988219162,-3.48285045,-3.572175923,-0.34162846,-0.357078351,-0.789121305,1.171333184,0.391465276,-0.416415522,-602.0364583,0
5066.340313,0.574293089,3.063327483,4.05419475,-2.156178077,1.314345868,-4.825332715,-1.317095864,-3.721775732,-0.675909937,-1.280915248,-2.755507148,-2.563312577,-2.437525174,-1.76789449,-0.612834021,2.308791462,-0.787744657,2.483886341,1.507451181,1.988511182,-3.483370461,-3.572697491,-0.341674548,-0.357134367,-0.789257875,1.171508982,0.391520818,-0.416474027,-602.1377246,0
5067.079046,0.574412411,3.06375444,4.054672139,-2.156552959,1.314537977,-4.826101539,-1.317316333,-3.72232621,-0.676011739,-1.281118986,-2.75593284,-2.563740187,-2.437880806,-1.768128383,-0.612957789,2.309167906,-0.787856515,2.484291662,1.507678599,1.988803203,-3.483890472,-3.573219059,-0.341720636,-0.357190382,-0.789394445,1.171684781,0.391576361,-0.416532532,-602.2389908,0
5067.817779,0.574531734,3.064181397,4.055149528,-2.156927842,1.314730085,-4.826870363,-1.317536801,-3.722876687,-0.676113542,-1.281322723,-2.756358531,-2.564167797,-2.438236437,-1.768362277,-0.613081557,2.309544349,-0.787968373,2.484696983,1.507906016,1.989095223,-3.484410484,-3.573740627,-0.341766725,-0.357246398,-0.789531015,1.17186058,0.391631904,-0.416591037,-602.3402571,0
5068.556512,0.574651056,3.064608354,4.055626917,-2.157302725,1.314922194,-4.827639187,-1.31775727,-3.723427164,-0.676215345,-1.28152646,-2.756784223,-2.564595408,-2.438592069,-1.768596171,-0.613205325,2.309920793,-0.788080232,2.485102304,1.508133434,1.989387244,-3.484930495,-3.574262195,-0.341812813,-0.357302414,-0.789667585,1.172036379,0.391687446,-0.416649542,-602.4415233,0
5069.295245,0.574770378,3.06503531,4.056104306,-2.157677608,1.315114302,-4.828408011,-1.317977738,-3.723977642,-0.676317148,-1.281730197,-2.757209915,-2.565023018,-2.438947701,-1.768830064,-0.613329093,2.310297236,-0.78819209,2.485507624,1.508360852,1.989679264,-3.485450506,-3.574783763,-0.341858901,-0.357358429,-0.789804155,1.172212177,0.391742989,-0.416708047,-602.5427896,0
5070.033978,0.574889701,3.065462267,4.056581695,-2.158052491,1.315306411,-4.829176835,-1.318198206,-3.724528119,-0.676418951,-1.281933934,-2.757635606,-2.565450629,-2.439303333,-1.769063958,-0.613452861,2.31067368,-0.788303948,2.485912945,1.508588269,1.989971285,-3.485970518,-3.575305331,-0.341904989,-0.357414445,-0.789940724,1.172387976,0.391798532,-0.416766552,-602.6440558,0
5070.772711,0.575009023,3.065889224,4.057059084,-2.158427374,1.315498519,-4.829945659,-1.318418675,-3.725078596,-0.676520753,-1.282137671,-2.758061298,-2.565878239,-2.439658964,-1.769297852,-0.613576629,2.311050123,-0.788415806,2.486318266,1.508815687,1.990263306,-3.486490529,-3.575826899,-0.341951077,-0.35747046,-0.790077294,1.172563775,0.391854074,-0.416825057,-602.7453221,0
5071.511444,0.575128345,3.066316181,4.057536473,-2.158802257,1.315690628,-4.830714483,-1.318639143,-3.725629074,-0.676622556,-1.282341408,-2.758486989,-2.566305849,-2.440014596,-1.769531746,-0.613700397,2.311426566,-0.788527664,2.486723587,1.509043104,1.990555326,-3.487010541,-3.576348467,-0.341997165,-0.357526476,-0.790213864,1.172739574,0.391909617,-0.416883562,-602.8465883,0
5072.250177,0.575247668,3.066743138,4.058013862,-2.159177139,1.315882736,-4.831483307,-1.318859612,-3.726179551,-0.676724359,-1.282545145,-2.758912681,-2.56673346,-2.440370228,-1.769765639,-0.613824165,2.31180301,-0.788639523,2.487128908,1.509270522,1.990847347,-3.487530552,-3.576870035,-0.342043254,-0.357582491,-0.790350434,1.172915372,0.391965159,-0.416942067,-602.9478546,0
5072.98891,0.57536699,3.067170094,4.058491251,-2.159552022,1.316074845,-4.832252131,-1.31908008,-3.726730028,-0.676826162,-1.282748882,-2.759338372,-2.56716107,-2.440725859,-1.769999533,-0.613947933,2.312179453,-0.788751381,2.487534229,1.509497939,1.991139367,-3.488050563,-3.577391603,-0.342089342,-0.357638507,-0.790487004,1.173091171,0.392020702,-0.417000572,-603.0491208,0
5073.727643,0.575486312,3.067597051,4.05896864,-2.159926905,1.316266953,-4.833020955,-1.319300549,-3.727280505,-0.676927965,-1.282952619,-2.759764064,-2.56758868,-2.441081491,-1.770233427,-0.614071702,2.312555897,-0.788863239,2.48793955,1.509725357,1.991431388,-3.488570575,-3.577913171,-0.34213543,-0.357694523,-0.790623574,1.17326697,0.392076245,-0.417059077,-603.1503871,0
5074.466376,0.575605634,3.068024008,4.059446029,-2.160301788,1.316459062,-4.833789779,-1.319521017,-3.727830983,-0.677029768,-1.283156356,-2.760189756,-2.568016291,-2.441437123,-1.770467321,-0.61419547,2.31293234,-0.788975097,2.488344871,1.509952774,1.991723409,-3.489090586,-3.578434739,-0.342181518,-0.357750538,-0.790760143,1.173442769,0.392131787,-0.417117582,-603.2516533,0
5075.205109,0.575724957,3.068450965,4.059923418,-2.160676671,1.31665117,-4.834558603,-1.319741486,-3.72838146,-0.67713157,-1.283360093,-2.760615447,-2.568443901,-2.441792755,-1.770701214,-0.614319238,2.313308784,-0.789086956,2.488750192,1.510180192,1.992015429,-3.489610597,-3.578956307,-0.342227606,-0.357806554,-0.790896713,1.173618567,0.39218733,-0.417176087,-603.3529196,0
5075.943842,0.575844279,3.068877921,4.060400807,-2.161051554,1.316843279,-4.835327427,-1.319961954,-3.728931937,-0.677233373,-1.28356383,-2.761041139,-2.568871512,-2.442148386,-1.770935108,-0.614443006,2.313685227,-0.789198814,2.489155513,1.510407609,1.99230745,-3.490130609,-3.579477875,-0.342273694,-0.357862569,-0.791033283,1.173794366,0.392242873,-0.417234592,-603.4541858,0
5076.682576,0.575963601,3.069304878,4.060878196,-2.161426437,1.317035387,-4.836096251,-1.320182423,-3.729482415,-0.677335176,-1.283767567,-2.76146683,-2.569299122,-2.442504018,-1.771169002,-0.614566774,2.314061671,-0.789310672,2.489560834,1.510635027,1.99259947,-3.49065062,-3.579999443,-0.342319783,-0.357918585,-0.791169853,1.173970165,0.392298415,-0.417293097,-603.5554521,0
5077.421309,0.576082924,3.069731835,4.061355585,-2.161801319,1.317227496,-4.836865075,-1.320402891,-3.730032892,-0.677436979,-1.283971304,-2.761892522,-2.569726732,-2.44285965,-1.771402896,-0.614690542,2.314438114,-0.78942253,2.489966155,1.510862444,1.992891491,-3.491170631,-3.580521011,-0.342365871,-0.3579746,-0.791306423,1.174145964,0.392353958,-0.417351602,-603.6567183,0
5078.160042,0.576202246,3.070158792,4.061832974,-2.162176202,1.317419604,-4.837633899,-1.32062336,-3.730583369,-0.677538782,-1.284175042,-2.762318214,-2.570154343,-2.443215282,-1.771636789,-0.61481431,2.314814558,-0.789534388,2.490371476,1.511089862,1.993183512,-3.491690643,-3.581042579,-0.342411959,-0.358030616,-0.791442993,1.174321762,0.3924095,-0.417410107,-603.7579846,0
5078.898775,0.576321568,3.070585748,4.062310363,-2.162551085,1.317611713,-4.838402723,-1.320843828,-3.731133847,-0.677640584,-1.284378779,-2.762743905,-2.570581953,-2.443570913,-1.771870683,-0.614938078,2.315191001,-0.789646247,2.490776797,1.511317279,1.993475532,-3.492210654,-3.581564146,-0.342458047,-0.358086631,-0.791579562,1.174497561,0.392465043,-0.417468612,-603.8592508,0
5079.637508,0.576440891,3.071012705,4.062787752,-2.162925968,1.317803821,-4.839171547,-1.321064296,-3.731684324,-0.677742387,-1.284582516,-2.763169597,-2.571009563,-2.443926545,-1.772104577,-0.615061846,2.315567445,-0.789758105,2.491182118,1.511544697,1.993767553,-3.492730666,-3.582085714,-0.342504135,-0.358142647,-0.791716132,1.17467336,0.392520586,-0.417527117,-603.9605171,0
5080.376241,0.576560213,3.071439662,4.063265141,-2.163300851,1.31799593,-4.839940371,-1.321284765,-3.732234801,-0.67784419,-1.284786253,-2.763595288,-2.571437174,-2.444282177,-1.772338471,-0.615185614,2.315943888,-0.789869963,2.491587439,1.511772114,1.994059573,-3.493250677,-3.582607282,-0.342550223,-0.358198663,-0.791852702,1.174849159,0.392576128,-0.417585622,-604.0617833,0
5081.114974,0.576679535,3.071866619,4.06374253,-2.163675734,1.318188038,-4.840709195,-1.321505233,-3.732785279,-0.677945993,-1.28498999,-2.76402098,-2.571864784,-2.444637808,-1.772572364,-0.615309382,2.316320332,-0.789981821,2.49199276,1.511999532,1.994351594,-3.493770688,-3.58312885,-0.342596312,-0.358254678,-0.791989272,1.175024957,0.392631671,-0.417644127,-604.1630496,0
5081.853707,0.576798857,3.072293575,4.064219919,-2.164050617,1.318380147,-4.841478019,-1.321725702,-3.733335756,-0.678047796,-1.285193727,-2.764446671,-2.572292395,-2.44499344,-1.772806258,-0.61543315,2.316696775,-0.79009368,2.492398081,1.512226949,1.994643614,-3.4942907,-3.583650418,-0.3426424,-0.358310694,-0.792125842,1.175200756,0.392687214,-0.417702632,-604.2643158,0
5082.59244,0.57691818,3.072720532,4.064697308,-2.164425499,1.318572255,-4.842246843,-1.32194617,-3.733886233,-0.678149598,-1.285397464,-2.764872363,-2.572720005,-2.445349072,-1.773040152,-0.615556918,2.317073219,-0.790205538,2.492803402,1.512454367,1.994935635,-3.494810711,-3.584171986,-0.342688488,-0.358366709,-0.792262412,1.175376555,0.392742756,-0.417761137,-604.3655821,0
5083.331173,0.577037502,3.073147489,4.065174697,-2.164800382,1.318764363,-4.843015667,-1.322166639,-3.734436711,-0.678251401,-1.285601201,-2.765298055,-2.573147615,-2.445704704,-1.773274046,-0.615680686,2.317449662,-0.790317396,2.493208723,1.512681784,1.995227656,-3.495330722,-3.584693554,-0.342734576,-0.358422725,-0.792398981,1.175552353,0.392798299,-0.417819642,-604.4668483,0
5084.069906,0.577156824,3.073574446,4.065652086,-2.165175265,1.318956472,-4.843784491,-1.322387107,-3.734987188,-0.678353204,-1.285804938,-2.765723746,-2.573575226,-2.446060335,-1.773507939,-0.615804454,2.317826105,-0.790429254,2.493614044,1.512909202,1.995519676,-3.495850734,-3.585215122,-0.342780664,-0.35847874,-0.792535551,1.175728152,0.392853841,-0.417878147,-604.5681146,0
5084.808639,0.577276147,3.074001403,4.066129475,-2.165550148,1.31914858,-4.844553315,-1.322607576,-3.735537665,-0.678455007,-1.286008675,-2.766149438,-2.574002836,-2.446415967,-1.773741833,-0.615928222,2.318202549,-0.790541112,2.494019365,1.513136619,1.995811697,-3.496370745,-3.58573669,-0.342826752,-0.358534756,-0.792672121,1.175903951,0.392909384,-0.417936652,-604.6693808,0
5085.547372,0.577395469,3.074428359,4.066606864,-2.165925031,1.319340689,-4.845322139,-1.322828044,-3.736088142,-0.67855681,-1.286212412,-2.766575129,-2.574430446,-2.446771599,-1.773975727,-0.616051991,2.318578992,-0.790652971,2.494424686,1.513364037,1.996103717,-3.496890756,-3.586258258,-0.34287284,-0.358590772,-0.792808691,1.17607975,0.392964927,-0.417995157,-604.7706471,0
5086.286105,0.577514791,3.074855316,4.067084253,-2.166299914,1.319532797,-4.846090963,-1.323048513,-3.73663862,-0.678658612,-1.286416149,-2.767000821,-2.574858057,-2.44712723,-1.774209621,-0.616175759,2.318955436,-0.790764829,2.494830007,1.513591454,1.996395738,-3.497410768,-3.586779826,-0.342918929,-0.358646787,-0.792945261,1.176255548,0.393020469,-0.418053662,-604.8719133,0
5087.024838,0.577634114,3.075282273,4.067561642,-2.166674797,1.319724906,-4.846859787,-1.323268981,-3.737189097,-0.678760415,-1.286619886,-2.767426512,-2.575285667,-2.447482862,-1.774443514,-0.616299527,2.319331879,-0.790876687,2.495235328,1.513818872,1.996687759,-3.497930779,-3.587301394,-0.342965017,-0.358702803,-0.793081831,1.176431347,0.393076012,-0.418112167,-604.9731796,0
5087.763571,0.577753436,3.07570923,4.068039031,-2.167049679,1.319917014,-4.847628611,-1.323489449,-3.737739574,-0.678862218,-1.286823623,-2.767852204,-2.575713278,-2.447838494,-1.774677408,-0.616423295,2.319708323,-0.790988545,2.495640649,1.514046289,1.996979779,-3.498450791,-3.587822962,-0.343011105,-0.358758818,-0.7932184,1.176607146,0.393131555,-0.418170672,-605.0744458,0
5088.502304,0.577872758,3.076136186,4.06851642,-2.167424562,1.320109123,-4.848397435,-1.323709918,-3.738290052,-0.678964021,-1.28702736,-2.768277896,-2.576140888,-2.448194126,-1.774911302,-0.616547063,2.320084766,-0.791100404,2.49604597,1.514273707,1.9972718,-3.498970802,-3.58834453,-0.343057193,-0.358814834,-0.79335497,1.176782945,0.393187097,-0.418229177,-605.1757121,0
5089.241037,0.57799208,3.076563143,4.068993809,-2.167799445,1.320301231,-4.849166259,-1.323930386,-3.738840529,-0.679065824,-1.287231098,-2.768703587,-2.576568498,-2.448549757,-1.775145196,-0.616670831,2.32046121,-0.791212262,2.496451291,1.514501124,1.99756382,-3.499490813,-3.588866098,-0.343103281,-0.358870849,-0.79349154,1.176958743,0.39324264,-0.418287682,-605.2769783,0
5089.97977,0.578111403,3.0769901,4.069471198,-2.168174328,1.32049334,-4.849935083,-1.324150855,-3.739391006,-0.679167626,-1.287434835,-2.769129279,-2.576996109,-2.448905389,-1.775379089,-0.616794599,2.320837653,-0.79132412,2.496856612,1.514728542,1.997855841,-3.500010825,-3.589387666,-0.343149369,-0.358926865,-0.79362811,1.177134542,0.393298182,-0.418346187,-605.3782446,0
5090.718503,0.578230725,3.077417057,4.069948587,-2.168549211,1.320685448,-4.850703907,-1.324371323,-3.739941484,-0.679269429,-1.287638572,-2.76955497,-2.577423719,-2.449261021,-1.775612983,-0.616918367,2.321214097,-0.791435978,2.497261933,1.51495596,1.998147861,-3.500530836,-3.589909234,-0.343195458,-0.35898288,-0.79376468,1.177310341,0.393353725,-0.418404692,-605.4795108,0
5091.457236,0.578350047,3.077844013,4.070425976,-2.168924094,1.320877557,-4.851472731,-1.324591792,-3.740491961,-0.679371232,-1.287842309,-2.769980662,-2.577851329,-2.449616653,-1.775846877,-0.617042135,2.32159054,-0.791547836,2.497667254,1.515183377,1.998439882,-3.501050847,-3.590430802,-0.343241546,-0.359038896,-0.79390125,1.17748614,0.393409268,-0.418463198,-605.5807771,0
5092.195969,0.57846937,3.07827097,4.070903365,-2.169298976,1.321069665,-4.852241555,-1.32481226,-3.741042438,-0.679473035,-1.288046046,-2.770406354,-2.57827894,-2.449972284,-1.776080771,-0.617165903,2.321966984,-0.791659695,2.498072575,1.515410795,1.998731903,-3.501570859,-3.59095237,-0.343287634,-0.359094912,-0.794037819,1.177661938,0.39346481,-0.418521703,-605.6820433,0
5092.934702,0.578588692,3.078697927,4.071380754,-2.169673859,1.321261774,-4.853010379,-1.325032729,-3.741592916,-0.679574838,-1.288249783,-2.770832045,-2.57870655,-2.450327916,-1.776314664,-0.617289671,2.322343427,-0.791771553,2.498477896,1.515638212,1.999023923,-3.50209087,-3.591473938,-0.343333722,-0.359150927,-0.794174389,1.177837737,0.393520353,-0.418580208,-605.7833096,0
5093.673435,0.578708014,3.079124884,4.071858143,-2.170048742,1.321453882,-4.853779203,-1.325253197,-3.742143393,-0.679676641,-1.28845352,-2.771257737,-2.579134161,-2.450683548,-1.776548558,-0.617413439,2.322719871,-0.791883411,2.498883217,1.51586563,1.999315944,-3.502610881,-3.591995506,-0.34337981,-0.359206943,-0.794310959,1.178013536,0.393575896,-0.418638713,-605.8845758,0
5094.412168,0.578827337,3.079551841,4.072335532,-2.170423625,1.321645991,-4.854548027,-1.325473666,-3.74269387,-0.679778443,-1.288657257,-2.771683428,-2.579561771,-2.451039179,-1.776782452,-0.617537207,2.323096314,-0.791995269,2.499288538,1.516093047,1.999607964,-3.503130893,-3.592517074,-0.343425898,-0.359262958,-0.794447529,1.178189335,0.393631438,-0.418697218,-605.9858421,0
5095.150901,0.578946659,3.079978797,4.072812921,-2.170798508,1.321838099,-4.855316851,-1.325694134,-3.743244348,-0.679880246,-1.288860994,-2.77210912,-2.579989381,-2.451394811,-1.777016346,-0.617660975,2.323472757,-0.792107128,2.499693858,1.516320465,1.999899985,-3.503650904,-3.593038642,-0.343471987,-0.359318974,-0.794584099,1.178365133,0.393686981,-0.418755723,-606.0871083,0
5095.889634,0.579065981,3.080405754,4.07329031,-2.171173391,1.322030208,-4.856085674,-1.325914603,-3.743794825,-0.679982049,-1.289064731,-2.772534811,-2.580416992,-2.451750443,-1.777250239,-0.617784743,2.323849201,-0.792218986,2.500099179,1.516547882,2.000192006,-3.504170916,-3.593560209,-0.343518075,-0.359374989,-0.794720669,1.178540932,0.393742523,-0.418814228,-606.1883746,0
5096.628367,0.579185303,3.080832711,4.073767699,-2.171548274,1.322222316,-4.856854498,-1.326135071,-3.744345302,-0.680083852,-1.289268468,-2.772960503,-2.580844602,-2.452106075,-1.777484133,-0.617908511,2.324225644,-0.792330844,2.5005045,1.5167753,2.000484026,-3.504690927,-3.594081777,-0.343564163,-0.359431005,-0.794857238,1.178716731,0.393798066,-0.418872733,-606.2896408,0
5097.3671,0.579304626,3.081259668,4.074245088,-2.171923156,1.322414425,-4.857623322,-1.326355539,-3.74489578,-0.680185655,-1.289472205,-2.773386195,-2.581272212,-2.452461706,-1.777718027,-0.61803228,2.324602088,-0.792442702,2.500909821,1.517002717,2.000776047,-3.505210938,-3.594603345,-0.343610251,-0.35948702,-0.794993808,1.17889253,0.393853609,-0.418931238,-606.3909071,0
5098.105833,0.579423948,3.081686624,4.074722477,-2.172298039,1.322606533,-4.858392146,-1.326576008,-3.745446257,-0.680287457,-1.289675942,-2.773811886,-2.581699823,-2.452817338,-1.77795192,-0.618156048,2.324978531,-0.79255456,2.501315142,1.517230135,2.001068067,-3.50573095,-3.595124913,-0.343656339,-0.359543036,-0.795130378,1.179068328,0.393909151,-0.418989743,-606.4921733,0
